analysis_year,analysis_era,run,scope_name,member_count,proof,all_active_members_unprescaled,ls_tolerance_fb
2023,2023,367881,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367881,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367881,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367883,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367884,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367902,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367904,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367905,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367906,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367907,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367908,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,367910,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368223,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368224,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368229,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368318,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368320,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368321,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368332,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368333,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368343,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368382,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368384,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368388,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368389,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368400,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368410,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368412,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368423,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368451,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368453,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368454,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368489,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368546,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368547,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_ElMu,3,validated_unprescaled_partial_ls_union,True,2e-12
2023,2023,368548,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368548,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368566,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368567,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368609,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368611,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368613,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368636,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_sngMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_Muon,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_EGamma,2,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368669,Trigger_Any,7,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368670,Trigger_ElMu,3,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368670,Trigger_dblEl,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368670,Trigger_dblMu,1,full_unprescaled_member_covers_run,True,2e-12
2023,2023,368670,Trigger_sngEl,1,full_unprescaled_member_covers_run,True,2e-12
